prodcom	prodcom_descr	cpa	cpa6	cpa6_descr	cpa5	cpa5_descr	class	class_descr	group	group_descr	division	division_descr	section	section_descr
30.11.24.50	Navi portacontainer	30.11.24	30.11.24	Navi da carico secco	30.11.2	Navi e natanti simili per  trasporto passeggeri o merci	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.11.24.70	Navi ro-ro	30.11.24	30.11.24	Navi da carico secco	30.11.2	Navi e natanti simili per  trasporto passeggeri o merci	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.11.24.90	Altre navi da carico secco	30.11.24	30.11.24	Navi da carico secco	30.11.2	Navi e natanti simili per  trasporto passeggeri o merci	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.11.31.30	Pescherecci	30.11.31	30.11.31	Pescherecci; navi officina ed altri natanti per la lavorazione e la conservazione dei prodotti della pesca	30.11.3	Pescherecci e altri natanti speciali	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.11.31.50	Navi officina	30.11.31	30.11.31	Pescherecci; navi officina ed altri natanti per la lavorazione e la conservazione dei prodotti della pesca	30.11.3	Pescherecci e altri natanti speciali	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.11.32.00	Rimorchiatori e spintori	30.11.32	30.11.32	Rimorchiatori e spintori	30.11.3	Pescherecci e altri natanti speciali	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.11.33.30	Draghe	30.11.33	30.11.33	Draghe; navi-faro, pontoni-gru; altri natanti	30.11.3	Pescherecci e altri natanti speciali	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.11.33.50	Altre navi non per il trasporto di merci	30.11.33	30.11.33	Draghe; navi-faro, pontoni-gru; altri natanti	30.11.3	Pescherecci e altri natanti speciali	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.11.40.30	Navi d'altura	30.11.40	30.11.40	Navi d'altura e relative infrastrutture	30.11.4	Navi d'altura e relative infrastrutture	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.11.40.50	Infrastrutture offshore	30.11.40	30.11.40	Navi d'altura e relative infrastrutture	30.11.4	Navi d'altura e relative infrastrutture	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.11.50.00	Altri congegni galleggianti (ad esempio: zattere, serbatoi, cassoni, boe da ormeggio e gavitelli, scafi)	30.11.50	30.11.50	Altri congegni galleggianti (ad esempio: zattere, serbatoi, cassoni, boe da ormeggio e gavitelli)	30.11.5	Altri congegni galleggianti (ad esempio: zattere, serbatoi, cassoni, boe da ormeggio e gavitelli)	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.11.91.00	Trasformazione e rimessa in efficienza di navi e di piattaforme e congegni galleggianti	30.11.91	30.11.91	Trasformazione e rimessa in efficienza di navi e di piattaforme e congegni galleggianti	30.11.9	Servizi  di  trasformazione,  rimessa  in  efficienza  e  allestimento  di  navi  e  di  piattaforme  e  congegni  galleggianti;  attività  in subfornitura nell'ambito della produzione di navi e congegni galleggianti	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.11.92.00	Servizi di allestimento di navi e di piattaforme e congegni galleggianti	30.11.92	30.11.92	Servizi di allestimento di navi e di piattaforme e congegni galleggianti	30.11.9	Servizi  di  trasformazione,  rimessa  in  efficienza  e  allestimento  di  navi  e  di  piattaforme  e  congegni  galleggianti;  attività  in subfornitura nell'ambito della produzione di navi e congegni galleggianti	30.11	Navi e strutture galleggianti	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.12.11.00	Imbarcazioni  a vela, (escluse le imbarcazioni pneumatiche) da diporto o sportive, con o senza motore ausiliario	30.12.11	30.12.11	Imbarcazioni a vela (escluse imbarcazioni pneumatiche) da diporto o sportive, anche munite di motore ausiliario	30.12.1	Imbarcazioni da diporto e sportive	30.12	Imbarcazioni da diporto e sportive	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.12.12.00	Imbarcazioni pneumatiche da diporto o sportive (gommoni inclusi)	30.12.12	30.12.12	Imbarcazioni pneumatiche da diporto o sportive	30.12.1	Imbarcazioni da diporto e sportive	30.12	Imbarcazioni da diporto e sportive	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.12.19.30	Imbarcazioni e yachts a motore da diporto o sportive, diverse dai fuoribordo	30.12.19	30.12.19	Altre imbarcazioni da diporto o sportive; imbarcazioni a remi e canoe	30.12.1	Imbarcazioni da diporto e sportive	30.12	Imbarcazioni da diporto e sportive	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.12.19.70	Altre imbarcazioni da diporto o sportive n.c.a.; imbarcazioni a remi e canoe, fuoribordo non pneumatici	30.12.19	30.12.19	Altre imbarcazioni da diporto o sportive; imbarcazioni a remi e canoe	30.12.1	Imbarcazioni da diporto e sportive	30.12	Imbarcazioni da diporto e sportive	30.1	Navi e imbarcazioni	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.20.11.00	Locomotive e locotrattori, a presa di corrente elettrica esterna	30.20.11	30.20.11	Locomotive e locotrattori, a presa di corrente elettrica esterna	30.20.1	Locomotive, locotrattori e tender	30.20	Locomotive e materiale rotabile ferrotranviario	30.2	Locomotive e materiale rotabile ferrotranviario	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.20.12.00	Locomotive diesel-elettriche	30.20.12	30.20.12	Locomotive diesel-elettriche	30.20.1	Locomotive, locotrattori e tender	30.20	Locomotive e materiale rotabile ferrotranviario	30.2	Locomotive e materiale rotabile ferrotranviario	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.20.13.00	Altre locomotive e locotrattori; tender	30.20.13	30.20.13	Altre locomotive e locotrattori; tender	30.20.1	Locomotive, locotrattori e tender	30.20	Locomotive e materiale rotabile ferrotranviario	30.2	Locomotive e materiale rotabile ferrotranviario	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.20.20.00	Automotrici ed elettromotrici (esclusi i veicoli per la manutenzione delle strade ferrate o di servizio)	30.20.20	30.20.20	Automotrici ed elettromotrici (esclusi i veicoli per la manutenzione delle strade ferrate o di servizio)	30.20.2	Automotrici ed elettromotrici (esclusi i veicoli per la manutenzione delle strade ferrate o di servizio)	30.20	Locomotive e materiale rotabile ferrotranviario	30.2	Locomotive e materiale rotabile ferrotranviario	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.20.31.00	Veicoli per la manutenzione ed il servizio delle strade ferrate e simili	30.20.31	30.20.31	Veicoli per la manutenzione delle strade ferrate o di servizio	30.20.3	Altro materiale rotabile	30.20	Locomotive e materiale rotabile ferrotranviario	30.2	Locomotive e materiale rotabile ferrotranviario	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.20.32.00	Vetture per viaggiatori e vetture speciali per strade ferrate (eclusi i veicoli per la manutenzione)	30.20.32	30.20.32	Carrozze ferrotranviarie per il trasporto dei passeggeri, non semoventi; bagagliai ed altre vetture speciali	30.20.3	Altro materiale rotabile	30.20	Locomotive e materiale rotabile ferrotranviario	30.2	Locomotive e materiale rotabile ferrotranviario	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.20.33.00	Carri merci non semoventi	30.20.33	30.20.33	Carri merci non semoventi	30.20.3	Altro materiale rotabile	30.20	Locomotive e materiale rotabile ferrotranviario	30.2	Locomotive e materiale rotabile ferrotranviario	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.20.40.30	Parti di veicoli per strade ferrate o simili	30.20.40	30.20.40	Parti di locomotive o di materiale rotabile ferrotranviario; apparecchi meccanici di controllo	30.20.4	Parti di locomotive o di materiale rotabile ferrotranviario; apparecchi meccanici di controllo	30.20	Locomotive e materiale rotabile ferrotranviario	30.2	Locomotive e materiale rotabile ferrotranviario	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.20.40.50	Altri apparecchi per strade ferrate	30.20.40	30.20.40	Parti di locomotive o di materiale rotabile ferrotranviario; apparecchi meccanici di controllo	30.20.4	Parti di locomotive o di materiale rotabile ferrotranviario; apparecchi meccanici di controllo	30.20	Locomotive e materiale rotabile ferrotranviario	30.2	Locomotive e materiale rotabile ferrotranviario	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.20.40.60	Apparecchi meccanici di segnalazione, di sicurezza o di controllo per strade ferrate o simili; parti di apparecchi meccanici (compresi quelli elettromeccanici) di segnalazione, di sicurezza, di controllo o di comando per strade ferrate o simili, reti stradali o fluviali, aree di parcheggio, installazioni portuali o aerodromi	30.20.40	30.20.40	Parti di locomotive o di materiale rotabile ferrotranviario; apparecchi meccanici di controllo	30.20.4	Parti di locomotive o di materiale rotabile ferrotranviario; apparecchi meccanici di controllo	30.20	Locomotive e materiale rotabile ferrotranviario	30.2	Locomotive e materiale rotabile ferrotranviario	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.20.91.00	Ripristino e allestimento di locomotive, anche da manovra, e di materiale rotabile ferro-tranviario	30.20.91	30.20.91	Servizi di rimessa in efficienza e allestimento (“completamento”) di locomotive e materiale rotabile ferrotranviario	30.20.9	Servizi di rimessa in efficienza e allestimento (“completamento”) di locomotive e materiale rotabile ferrotranviario; attività in subfornitura nell'ambito della produzione di locomotive e materiale rotabile ferrotranviario	30.20	Locomotive e materiale rotabile ferrotranviario	30.2	Locomotive e materiale rotabile ferrotranviario	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.11.00	Motori di aeroplani con accensione a scintilla, adibiti ad usi civili	30.30.11	30.30.11	Motori con accensione a scintilla per l'aviazione	30.30.1	Motori per aeromobili o veicoli spaziali; apparecchi al suolo di allenamento al volo, e loro parti	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.12.00	Turboreattori e turbopropulsori, adibiti a usi civili	30.30.12	30.30.12	Turboreattori e turbopropulsori	30.30.1	Motori per aeromobili o veicoli spaziali; apparecchi al suolo di allenamento al volo, e loro parti	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.13.00	Motori a reazione adibiti a usi civili (statoreattori, pulsoreattori e motori a razzo inclusi) (turbogetti, missili guidati con gruppi generatori a motore esclusi)	30.30.13	30.30.13	Propulsori a reazione (esclusi turboreattori)	30.30.1	Motori per aeromobili o veicoli spaziali; apparecchi al suolo di allenamento al volo, e loro parti	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.14.00	Apparecchi al suolo di allenamento al volo e loro parti, adibiti a usi civili	30.30.14	30.30.14	Apparecchi al suolo di allenamento al volo; loro parti	30.30.1	Motori per aeromobili o veicoli spaziali; apparecchi al suolo di allenamento al volo, e loro parti	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.15.00	Parti di motori per aeroplani a pistone alternativo o rotativo con accensione a scintilla, adibiti a usi civili	30.30.15	30.30.15	Parti di motori con accensione a scintilla per l'aviazione	30.30.1	Motori per aeromobili o veicoli spaziali; apparecchi al suolo di allenamento al volo, e loro parti	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.16.00	Parti di turbogetti o turbopropulsori adibiti a usi civili	30.30.16	30.30.16	Parti di turboreattori o di turbopropulsori	30.30.1	Motori per aeromobili o veicoli spaziali; apparecchi al suolo di allenamento al volo, e loro parti	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.20.00	Mongolfiere, dirigibili e altri velivoli senza motore adibiti a usi civili (palloni sonda, palloni pilota, palloncini, palloni meteorologici e simili inclusi)	30.30.20	30.30.20	Palloni e dirigibili; alianti, deltaplani ed altri velivoli senza motore	30.30.2	Palloni e dirigibili; alianti, deltaplani ed altri velivoli senza motore	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.31.10	Elicotteri, per uso civile (esclusi i droni)	30.30.31	30.30.31	Elicotteri	30.30.3	Elicotteri ed aeroplani	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.32.10	Aeroplani e altri veicoli aerei di peso a vuoto minore o uguale 2.000 kg, per uso civile (esclusi i droni)	30.30.32	30.30.32	Aeroplani e altri aeromobili di peso a vuoto inferiore o uguale a 2  000 kg	30.30.3	Elicotteri ed aeroplani	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.32.20	Aeromobili senza equipaggio, anche per voli telecomandati, con peso massimo al decollo superiore a 7 kg ma non superiore a 150 kg	30.30.32	30.30.32	Aeroplani e altri aeromobili di peso a vuoto inferiore o uguale a 2  000 kg	30.30.3	Elicotteri ed aeroplani	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.32.22	Aeromobili senza equipaggio, anche per voli telecomandati, di peso a vuoto 2.000 kg e di peso massimo al decollo superiore a 150 kg	30.30.32	30.30.32	Aeroplani e altri aeromobili di peso a vuoto inferiore o uguale a 2  000 kg	30.30.3	Elicotteri ed aeroplani	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.32.30	Aeromobili senza equipaggio, progettati per il trasporto di passeggeri, di peso a vuoto minore o uguale a 2000 kg	30.30.32	30.30.32	Aeroplani e altri aeromobili di peso a vuoto inferiore o uguale a 2  000 kg	30.30.3	Elicotteri ed aeroplani	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.33.10	Aeroplani e altri veicoli aerei di peso a vuoto maggiore di 2.000 kg, ma non superiore a 15.000 kg, per uso civile (esclusi i droni)	30.30.33	30.30.33	Aeroplani e altri aeromobili, di peso a vuoto superiore a 2  000 kg ma inferiore o uguale a 15  000 kg	30.30.3	Elicotteri ed aeroplani	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.33.20	Aeromobili senza equipaggio, anche per voli telecomandati, di peso a vuoto maggiore di 2.000 kg	30.30.33	30.30.33	Aeroplani e altri aeromobili, di peso a vuoto superiore a 2  000 kg ma inferiore o uguale a 15  000 kg	30.30.3	Elicotteri ed aeroplani	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.33.30	Aeromobili senza equipaggio, progettati per il trasporto di passeggeri, di peso a vuoto maggiore di  2000 kg	30.30.33	30.30.33	Aeroplani e altri aeromobili, di peso a vuoto superiore a 2  000 kg ma inferiore o uguale a 15  000 kg	30.30.3	Elicotteri ed aeroplani	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.34.10	Velivoli e altri aeromobili di peso a vuoto maggiore di 15 000 kg, per uso civile (esclusi i droni)	30.30.34	30.30.34	Aeroplani e altri aeromobili di peso a vuoto superiore a 15  000 kg	30.30.3	Elicotteri ed aeroplani	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.40.00	Veicoli spaziali, satelliti e veicoli di lancio, adibiti a usi civili	30.30.40	30.30.40	Veicoli spaziali (compresi i satelliti) e loro veicoli di lancio	30.30.4	Veicoli spaziali (compresi i satelliti) e loro veicoli di lancio	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.50.10	Sedili per aeromobili e loro parti	30.30.50	30.30.50	Altre parti di aeromobili e di veicoli spaziali	30.30.5	Altre parti di aeromobili e di veicoli spaziali	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.50.31	Eliche e rotori e loro parti per dirigibili, alianti e altri velivoli senza motore, elicotteri e aeroplani, adibiti a usi civili	30.30.50	30.30.50	Altre parti di aeromobili e di veicoli spaziali	30.30.5	Altre parti di aeromobili e di veicoli spaziali	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.50.51	Carrelli e loro parti per dirigibili, alianti, ali volanti e altri velivoli senza motore, elicotteri, aeroplani, veicoli spaziali e veicoli di lancio, adibiti a usi civili	30.30.50	30.30.50	Altre parti di aeromobili e di veicoli spaziali	30.30.5	Altre parti di aeromobili e di veicoli spaziali	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
30.30.50.91	Parti di aeroplani, elicotteri o aeromobili senza equipaggio, aquiloni, veicoli spaziali, veicoli suborbitali e veicoli spaziali di lancio, palloni aerostatici e dirigibili; alianti, deltaplani ed altri aeromobili non motorizzati n.c.a. (eliche, rotori e carrelli esclusi)	30.30.50	30.30.50	Altre parti di aeromobili e di veicoli spaziali	30.30.5	Altre parti di aeromobili e di veicoli spaziali	30.30	Aeromobili, veicoli spaziali e relativi dispositivi	30.3	Aeromobili, veicoli spaziali e relativi dispositivi	30	Altri mezzi di trasporto	C	PRODOTTI TRASFORMATI E MANUFATTI
